sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
	NCBI:txid7381	Sarcophagidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	NCBI:txid7366	Muscidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	NCBI:txid27474	Tachinidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	NCBI:txid29035	Mycetophilidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	NCBI:txid29040	Crematogaster					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	NCBI:txid55038	Scolopendra subspinipes					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	NCBI:txid7448	Vespa simillima xanthoptera					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	GBIF:5992469	Onthophagus yakuinsulanus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	GBIF:1729043	Diestrammena yakumontana					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid51498	Mitrastemon yamamotoi									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	NCBI:txid51498	Mitrastemon yamamotoi					http://purl.obolibrary.org/obo/RO_0002444	parasite of		NCBI:txid115717	Castanopsis sieboldii									2008-10/2011-11	10.1111/plb.12889	https://onlinelibrary.wiley.com/doi/full/10.1111/plb.12889	Suetsugu, K. (2019). Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plant Mitrastemon yamamotoi (Mitrastemonaceae) in southern Japan. Plant Biology, 21(1), 176-182.
	GBIF:9811838	Puccinia komarovii var. glanduliferae					http://purl.obolibrary.org/obo/RO_0002444	parasite of		ITIS:29187	Impatiens glandulifera						nr. Gulaba, Kullu Valley, Himachal Pradesh, India, 3,067 m asl.	32.325616	77.194752	2010-06-13	10.1007/s10658-014-0539-x	https://link.springer.com/article/10.1007%2Fs10658-014-0539-x	Tanner, R.A., Ellison, C.A., Seier, M.K. et al. Puccinia komarovii var. glanduliferae var. nov.: a fungal agent for the biological control of Himalayan balsam (Impatiens glandulifera). Eur J Plant Pathol 141, 247–266 (2015). https://doi.org/10.1007/s10658-014-0539-x
	ITIS:714816	Bombus lucorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						River Wear, Newcastle, United Kingdom				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:714923	Bombus hortorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						River Wear, Newcastle, United Kingdom				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:714984	Bombus pratorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						River Wear, Newcastle, United Kingdom				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:714942	Bombus lapidarius					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						River Wear, Newcastle, United Kingdom				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:714976	Bombus agrorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						River Wear, Newcastle, United Kingdom				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:552475	Ovis aries					http://purl.obolibrary.org/obo/RO_0002470	eats		ITIS:29187	Impatiens glandulifera						Britain				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	NCBI:txid9913	Bos bos taurus					http://purl.obolibrary.org/obo/RO_0002470	eats		ITIS:29187	Impatiens glandulifera						Britain				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:200576	Aphis fabae					http://purl.obolibrary.org/obo/RO_0002470	eats		ITIS:29187	Impatiens glandulifera						Britain				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:2077982	Impatientinum balsamines					http://purl.obolibrary.org/obo/RO_0002470	eats		ITIS:29187	Impatiens glandulifera						Britain				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:936042	Deilephila elpenor					http://purl.obolibrary.org/obo/RO_0002470	eats		ITIS:29187	Impatiens glandulifera						Britain				10.2307/2261507	https://www.jstor.org/stable/2261507	Beerling, D. J., & Perrins, J. M. (1993). Impatiens glandulifera Royle (Impatiens roylei Walp.). Journal of Ecology, 81(2), 367-382.
	ITIS:714923	Bombus hortorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Scotland					http://etheses.whiterose.ac.uk/5278/	Horsley, C. A. (2013). Pollinator-mediated interactions between native plants and the invasive alien Himalayan balsam. University of Leeds.
	ITIS:714942	Bombus lapidarius					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Scotland					http://etheses.whiterose.ac.uk/5278/	Horsley, C. A. (2013). Pollinator-mediated interactions between native plants and the invasive alien Himalayan balsam. University of Leeds.
	ITIS:714976	Bombus pascuorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Scotland					http://etheses.whiterose.ac.uk/5278/	Horsley, C. A. (2013). Pollinator-mediated interactions between native plants and the invasive alien Himalayan balsam. University of Leeds.
	ITIS:714984	Bombus pratorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Scotland					http://etheses.whiterose.ac.uk/5278/	Horsley, C. A. (2013). Pollinator-mediated interactions between native plants and the invasive alien Himalayan balsam. University of Leeds.
	NCBI:txid1385054	Siobla sturmi					http://purl.obolibrary.org/obo/RO_0002470	eats		ITIS:29187	Impatiens glandulifera						Wehra River Valley (southern Black Forest, Baden-Württemberg)						Schmitz, G. (2007). New records of the monophagous herbivors on the neophyte Impatiens glandulifera: Siobla sturmi (Klug, 1817)(Hymenoptera: Tenthredinidae) and Xanthorhoe biriviata (Borkhausen, 1794)(Lepidoptera: Geometridae). Entomologische Zeitschrift mit Insekten-Börse, 117(2), 60-62.
	NCBI:txid934900	Xanthorhoe biriviata					http://purl.obolibrary.org/obo/RO_0002470	eats		ITIS:29187	Impatiens glandulifera						Wehra River Valley (southern Black Forest, Baden-Württemberg)						Schmitz, G. (2007). New records of the monophagous herbivors on the neophyte Impatiens glandulifera: Siobla sturmi (Klug, 1817)(Hymenoptera: Tenthredinidae) and Xanthorhoe biriviata (Borkhausen, 1794)(Lepidoptera: Geometridae). Entomologische Zeitschrift mit Insekten-Börse, 117(2), 60-62.
